show_num,round_code,contestant,score,num_right,num_ddright,num_wrong,num_ddwrong,finish
7357,J,André,1000,11,0,5,0,Third
7357,J,Elizabeth,4100,20,1,8,2,Winner
7357,DJ,Annie,10200,12,0,2,0,Second
7357,DJ,André,7000,11,0,5,0,Third
7357,DJ,Elizabeth,8700,20,1,8,2,Winner
7357,FJ,Annie,1499,12,0,2,0,Second
7357,FJ,André,0,11,0,5,0,Third
7357,FJ,Elizabeth,3399,20,1,8,2,Winner
7356,J,Courtney,3800,16,1,5,1,Third
7356,J,David,0,14,0,2,0,Second
7356,J,Annie,3000,13,1,1,0,Winner
7356,DJ,Courtney,5100,16,1,5,1,Third
7356,DJ,David,9600,14,0,2,0,Second
7356,DJ,Annie,10800,13,1,1,0,Winner
7356,FJ,Courtney,1300,16,1,5,1,Third
7356,FJ,David,7999,14,0,2,0,Second
7356,FJ,Annie,21100,13,1,1,0,Winner
7355,J,Barbra,1600,15,0,3,2,Third
7355,J,Jim,2200,11,0,2,1,Second
7355,J,Courtney,3000,16,0,3,0,Winner
7355,DJ,Barbra,5800,15,0,3,2,Third
7355,DJ,Jim,3600,11,0,2,1,Second
7355,DJ,Courtney,11400,16,0,3,0,Winner
7355,FJ,Barbra,199,15,0,3,2,Third
7355,FJ,Jim,823,11,0,2,1,Second
7355,FJ,Courtney,11700,16,0,3,0,Winner
7354,J,Barbra,3600,12,0,0,0,Winner
7354,J,Todd,4800,20,2,3,0,Second
7354,J,Katrina,3800,13,0,7,1,Third
7354,DJ,Barbra,9200,12,0,0,0,Winner
7354,DJ,Todd,18400,20,2,3,0,Second
7354,DJ,Katrina,1300,13,0,7,1,Third
7354,FJ,Barbra,18400,12,0,0,0,Winner
7354,FJ,Todd,18399,20,2,3,0,Second
7354,FJ,Katrina,999,13,0,7,1,Third
7353,J,Pranjal,8600,18,2,6,0,Second
7353,J,Zlatan,2400,14,0,4,0,Third
7353,J,Barbra,4800,17,0,2,1,Winner
7353,DJ,Pranjal,13200,18,2,6,0,Second
7353,DJ,Zlatan,4800,14,0,4,0,Third
7353,DJ,Barbra,10800,17,0,2,1,Winner
7353,FJ,Pranjal,4799,18,2,6,0,Second
7353,FJ,Zlatan,1,14,0,4,0,Third
7353,FJ,Barbra,8399,17,0,2,1,Winner
7352,J,Pranjal,6400,22,3,8,0,Winner
7352,J,Monikka,4400,13,0,2,0,Second
7352,J,Karen,1800,14,0,2,0,Third
7352,DJ,Pranjal,22400,22,3,8,0,Winner
7352,DJ,Monikka,7600,13,0,2,0,Second
7352,DJ,Karen,14600,14,0,2,0,Third
7352,FJ,Pranjal,15400,22,3,8,0,Winner
7352,FJ,Monikka,15100,13,0,2,0,Second
7352,FJ,Karen,2000,14,0,2,0,Third
7351,J,Pranjal,8600,27,1,3,1,Winner
7351,J,Kathy,1800,9,0,5,0,Third
7351,J,Anthony,1900,12,0,3,1,Second
7351,DJ,Pranjal,22500,27,1,3,1,Winner
7351,DJ,Kathy,-600,9,0,5,0,Third
7351,DJ,Anthony,5900,12,0,3,1,Second
7351,FJ,Pranjal,32500,27,1,3,1,Winner
7351,FJ,Kathy,-600,9,0,5,0,Third
7351,FJ,Anthony,11800,12,0,3,1,Second
7350,J,Pranjal,5600,26,1,2,1,Winner
7350,J,Ross,1000,12,0,4,1,Third
7350,J,Samantha,7000,14,0,2,0,Second
7350,DJ,Pranjal,21700,26,1,2,1,Winner
7350,DJ,Ross,7000,12,0,4,1,Third
7350,DJ,Samantha,10600,14,0,2,0,Second
7350,FJ,Pranjal,22000,26,1,2,1,Winner
7350,FJ,Ross,0,12,0,4,1,Third
7350,FJ,Samantha,3599,14,0,2,0,Second
7349,J,Pranjal,3400,21,2,4,0,Winner
7349,J,Dan,5000,16,1,1,0,Second
7349,J,Kyle,0,11,0,4,0,Third
7349,DJ,Pranjal,20600,21,2,4,0,Winner
7349,DJ,Dan,7800,16,1,1,0,Second
7349,DJ,Kyle,4400,11,0,4,0,Third
7349,FJ,Pranjal,25599,21,2,4,0,Winner
7349,FJ,Dan,8801,16,1,1,0,Second
7349,FJ,Kyle,8798,11,0,4,0,Third
7348,J,Pranjal,6200,23,2,8,0,Winner
7348,J,Sophie,2000,13,0,5,1,Third
7348,J,Conor,2200,11,0,1,0,Second
7348,DJ,Pranjal,16000,23,2,8,0,Winner
7348,DJ,Sophie,800,13,0,5,1,Third
7348,DJ,Conor,7800,11,0,1,0,Second
7348,FJ,Pranjal,15679,23,2,8,0,Winner
7348,FJ,Sophie,1,13,0,5,1,Third
7348,FJ,Conor,7700,11,0,1,0,Second
7347,J,Ellen,3400,15,1,2,1,Second
7347,J,Pranjal,5000,24,1,3,0,Winner
7347,J,Carolyn,2600,9,0,1,0,Third
7347,DJ,Ellen,11200,15,1,2,1,Second
7347,DJ,Pranjal,21410,24,1,3,0,Winner
7347,DJ,Carolyn,7000,9,0,1,0,Third
7347,FJ,Ellen,22200,15,1,2,1,Second
7347,FJ,Pranjal,25910,24,1,3,0,Winner
7347,FJ,Carolyn,7000,9,0,1,0,Third
7346,J,Ellen,6400,22,0,1,0,Winner
7346,J,Hans,5600,15,2,3,0,Second
7346,J,Emily,1000,12,0,5,1,Third
7346,DJ,Ellen,16800,22,0,1,0,Winner
7346,DJ,Hans,13000,15,2,3,0,Second
7346,DJ,Emily,1800,12,0,5,1,Third
7346,FJ,Ellen,16800,22,0,1,0,Winner
7346,FJ,Hans,4063,15,2,3,0,Second
7346,FJ,Emily,1800,12,0,5,1,Third
7345,J,Ellen,5000,20,1,2,0,Winner
7345,J,Siobhan,600,10,0,3,1,Second
7345,J,Luke,4600,12,1,2,0,Third
7345,DJ,Ellen,14800,20,1,2,0,Winner
7345,DJ,Siobhan,4600,10,0,3,1,Second
7345,DJ,Luke,9600,12,1,2,0,Third
7345,FJ,Ellen,19201,20,1,2,0,Winner
7345,FJ,Siobhan,8600,10,0,3,1,Second
7345,FJ,Luke,600,12,1,2,0,Third
7344,J,Sue,6400,14,0,0,0,Third
7344,J,Ken,8000,24,2,4,0,Second
7344,J,Ellen,2400,16,1,1,0,Winner
7344,DJ,Sue,10000,14,0,0,0,Third
7344,DJ,Ken,18400,24,2,4,0,Second
7344,DJ,Ellen,20400,16,1,1,0,Winner
7344,FJ,Sue,1,14,0,0,0,Third
7344,FJ,Ken,800,24,2,4,0,Second
7344,FJ,Ellen,3999,16,1,1,0,Winner
7343,J,Jason,4000,14,2,3,0,Third
7343,J,Sue,4800,11,1,0,0,Winner
7343,J,Benn,4200,18,0,2,0,Second
7343,DJ,Jason,13600,14,2,3,0,Third
7343,DJ,Sue,9600,11,1,0,0,Winner
7343,DJ,Benn,9400,18,0,2,0,Second
7343,FJ,Jason,7999,14,2,3,0,Third
7343,FJ,Sue,19000,11,1,0,0,Winner
7343,FJ,Benn,18796,18,0,2,0,Second
7342,J,Jason,9400,21,2,2,0,Winner
7342,J,Amy,6200,18,0,3,1,Third
7342,J,Jessica,3400,13,0,1,0,Second
7342,DJ,Jason,25000,21,2,2,0,Winner
7342,DJ,Amy,5200,18,0,3,1,Third
7342,DJ,Jessica,7400,13,0,1,0,Second
7342,FJ,Jason,35199,21,2,2,0,Winner
7342,FJ,Amy,5,18,0,3,1,Third
7342,FJ,Jessica,4300,13,0,1,0,Second
7341,J,Pam,1400,14,0,4,1,Third
7341,J,Jason,5400,23,0,2,1,Winner
7341,J,Katie,3000,13,1,1,0,Second
7341,DJ,Pam,9200,14,0,4,1,Third
7341,DJ,Jason,17400,23,0,2,1,Winner
7341,DJ,Katie,8200,13,1,1,0,Second
7341,FJ,Pam,9400,14,0,4,1,Third
7341,FJ,Jason,18401,23,0,2,1,Winner
7341,FJ,Katie,16399,13,1,1,0,Second
7340,J,Bonnie,4600,17,1,3,1,Second
7340,J,Mike,4800,17,0,4,0,Third
7340,J,Pam,6800,19,1,2,0,Winner
7340,DJ,Bonnie,12400,17,1,3,1,Second
7340,DJ,Mike,7600,17,0,4,0,Third
7340,DJ,Pam,15600,19,1,2,0,Winner
7340,FJ,Bonnie,21700,17,1,3,1,Second
7340,FJ,Mike,4200,17,0,4,0,Third
7340,FJ,Pam,27600,19,1,2,0,Winner
7339,J,Matt,2000,16,1,6,0,Second
7339,J,Neil,1400,14,1,5,0,Third
7339,J,Bonnie,6200,18,1,2,0,Winner
7339,DJ,Matt,15600,16,1,6,0,Second
7339,DJ,Neil,3400,14,1,5,0,Third
7339,DJ,Bonnie,19400,18,1,2,0,Winner
7339,FJ,Matt,10799,16,1,6,0,Second
7339,FJ,Neil,0,14,1,5,0,Third
7339,FJ,Bonnie,31400,18,1,2,0,Winner
7338,J,TJ,4200,19,1,3,0,Third
7338,J,Matt,15000,23,2,4,0,Winner
7338,J,Emily,2000,6,0,0,0,Second
7338,DJ,TJ,14800,19,1,3,0,Third
7338,DJ,Matt,22600,23,2,4,0,Winner
7338,DJ,Emily,4000,6,0,0,0,Second
7338,FJ,TJ,4800,19,1,3,0,Third
7338,FJ,Matt,29601,23,2,4,0,Winner
7338,FJ,Emily,8000,6,0,0,0,Second
7337,J,Liz,3000,17,1,2,0,Second
7337,J,TJ,3400,21,2,2,0,Winner
7337,J,Julie,1400,8,0,2,0,Third
7337,DJ,Liz,16200,17,1,2,0,Second
7337,DJ,TJ,18800,21,2,2,0,Winner
7337,DJ,Julie,6600,8,0,2,0,Third
7337,FJ,Liz,0,17,1,2,0,Second
7337,FJ,TJ,5199,21,2,2,0,Winner
7337,FJ,Julie,0,8,0,2,0,Third
7336,J,Zach,2000,16,1,4,1,Third
7336,J,Liz,4400,14,0,1,0,Winner
7336,J,Justin,4800,19,1,0,0,Second
7336,DJ,Zach,6000,16,1,4,1,Third
7336,DJ,Liz,10800,14,0,1,0,Winner
7336,DJ,Justin,19600,19,1,0,0,Second
7336,FJ,Zach,11007,16,1,4,1,Third
7336,FJ,Liz,21600,14,0,1,0,Winner
7336,FJ,Justin,17599,19,1,0,0,Second
7335,J,Shyamlee,4600,20,1,1,0,Second
7335,J,Zach,9800,28,2,1,0,Winner
7335,J,Valerie,0,8,0,2,0,Third
7335,DJ,Shyamlee,18800,20,1,1,0,Second
7335,DJ,Zach,21000,28,2,1,0,Winner
7335,DJ,Valerie,4800,8,0,2,0,Third
7335,FJ,Shyamlee,31001,20,1,1,0,Second
7335,FJ,Zach,37601,28,2,1,0,Winner
7335,FJ,Valerie,8000,8,0,2,0,Third
7334,J,Christie,2000,17,1,7,1,Second
7334,J,Dolph,3400,12,0,2,0,Third
7334,J,Shyamlee,1200,17,1,3,0,Winner
7334,DJ,Christie,10200,17,1,7,1,Second
7334,DJ,Dolph,5800,12,0,2,0,Third
7334,DJ,Shyamlee,12000,17,1,3,0,Winner
7334,FJ,Christie,11601,17,1,7,1,Second
7334,FJ,Dolph,11595,12,0,2,0,Third
7334,FJ,Shyamlee,20401,17,1,3,0,Winner
7333,J,Harris,2000,12,0,3,1,Second
7333,J,Addie,2000,10,0,2,1,Third
7333,J,Christie,6400,17,1,2,0,Winner
7333,DJ,Harris,7200,12,0,3,1,Second
7333,DJ,Addie,3600,10,0,2,1,Third
7333,DJ,Christie,14000,17,1,2,0,Winner
7333,FJ,Harris,14200,12,0,3,1,Second
7333,FJ,Addie,42,10,0,2,1,Third
7333,FJ,Christie,14401,17,1,2,0,Winner
7332,J,Harris,3400,17,2,2,0,Winner
7332,J,Jennifer,5600,16,0,0,0,Third
7332,J,Afam,8200,19,1,3,0,Second
7332,DJ,Harris,18800,17,2,2,0,Winner
7332,DJ,Jennifer,11600,16,0,0,0,Third
7332,DJ,Afam,11200,19,1,3,0,Second
7332,FJ,Harris,23800,17,2,2,0,Winner
7332,FJ,Jennifer,300,16,0,0,0,Third
7332,FJ,Afam,1200,19,1,3,0,Second
7331,J,Harris,4800,14,0,4,0,Winner
7331,J,Susan,4400,18,0,2,0,Third
7331,J,Tony,4800,23,3,1,0,Second
7331,DJ,Harris,9200,14,0,4,0,Winner
7331,DJ,Susan,12800,18,0,2,0,Third
7331,DJ,Tony,21000,23,3,1,0,Second
7331,FJ,Harris,16700,14,0,4,0,Winner
7331,FJ,Susan,8199,18,0,2,0,Third
7331,FJ,Tony,16399,23,3,1,0,Second
7330,J,Laurie,3800,12,0,3,0,Second
7330,J,Harris,3000,23,0,4,2,Winner
7330,J,Peyton,3600,12,0,3,1,Third
7330,DJ,Laurie,11400,12,0,3,0,Second
7330,DJ,Harris,14600,23,0,4,2,Winner
7330,DJ,Peyton,800,12,0,3,1,Third
7330,FJ,Laurie,6500,12,0,3,0,Second
7330,FJ,Harris,23000,23,0,4,2,Winner
7330,FJ,Peyton,1,12,0,3,1,Third
7329,J,Laurie,2800,23,2,3,1,Winner
7329,J,Will,8200,17,0,2,0,Third
7329,J,Marjika,400,9,0,3,0,Second
7329,DJ,Laurie,13500,23,2,3,1,Winner
7329,DJ,Will,13800,17,0,2,0,Third
7329,DJ,Marjika,6400,9,0,3,0,Second
7329,FJ,Laurie,26300,23,2,3,1,Winner
7329,FJ,Will,599,17,0,2,0,Third
7329,FJ,Marjika,2800,9,0,3,0,Second
7328,J,Laurie,7800,24,3,0,0,Winner
7328,J,Megan,2800,13,0,3,0,Third
7328,J,Cary,2200,10,0,2,0,Second
7328,DJ,Laurie,29200,24,3,0,0,Winner
7328,DJ,Megan,6800,13,0,3,0,Third
7328,DJ,Cary,7400,10,0,2,0,Second
7328,FJ,Laurie,25000,24,3,0,0,Winner
7328,FJ,Megan,1201,13,0,3,0,Third
7328,FJ,Cary,7400,10,0,2,0,Second
7327,J,Sally,1000,8,0,4,0,Third
7327,J,Ben,5200,28,0,6,1,Second
7327,J,Laurie,4800,16,2,3,0,Winner
7327,DJ,Sally,1800,8,0,4,0,Third
7327,DJ,Ben,13400,28,0,6,1,Second
7327,DJ,Laurie,13700,16,2,3,0,Winner
7327,FJ,Sally,1800,8,0,4,0,Third
7327,FJ,Ben,4400,28,0,6,1,Second
7327,FJ,Laurie,26700,16,2,3,0,Winner
7326,J,Liz,3800,9,1,0,0,Third
7326,J,Joe,9400,23,0,1,0,Second
7326,J,Sally,2800,14,2,1,0,Winner
7326,DJ,Liz,5400,9,1,0,0,Third
7326,DJ,Joe,14600,23,0,1,0,Second
7326,DJ,Sally,13900,14,2,1,0,Winner
7326,FJ,Liz,6,9,1,0,0,Third
7326,FJ,Joe,1399,23,0,1,0,Second
7326,FJ,Sally,10900,14,2,1,0,Winner
7325,J,Liz,6400,19,1,0,0,Winner
7325,J,David,4800,19,1,5,1,Second
7325,J,Christopher,3800,11,0,0,0,Third
7325,DJ,Liz,21000,19,1,0,0,Winner
7325,DJ,David,10400,19,1,5,1,Second
7325,DJ,Christopher,7400,11,0,0,0,Third
7325,FJ,Liz,21100,19,1,0,0,Winner
7325,FJ,David,14800,19,1,5,1,Second
7325,FJ,Christopher,10401,11,0,0,0,Third
7324,J,Hunter,4400,22,1,1,0,Second
7324,J,Jim,5800,14,1,1,0,Third
7324,J,Liz,6000,19,1,0,0,Winner
7324,DJ,Hunter,20400,22,1,1,0,Second
7324,DJ,Jim,9800,14,1,1,0,Third
7324,DJ,Liz,18700,19,1,0,0,Winner
7324,FJ,Hunter,20400,22,1,1,0,Second
7324,FJ,Jim,3401,14,1,1,0,Third
7324,FJ,Liz,28500,19,1,0,0,Winner
7323,J,Hunter,3600,16,0,3,0,Winner
7323,J,Beth,800,15,0,9,1,Third
7323,J,Sarah,1800,16,0,3,2,Second
7323,DJ,Hunter,10000,16,0,3,0,Winner
7323,DJ,Beth,2000,15,0,9,1,Third
7323,DJ,Sarah,8300,16,0,3,2,Second
7323,FJ,Hunter,16601,16,0,3,0,Winner
7323,FJ,Beth,3300,15,0,9,1,Third
7323,FJ,Sarah,16600,16,0,3,2,Second
7322,J,Hunter,7300,26,0,2,1,Winner
7322,J,Dana,5400,21,1,2,1,Second
7322,J,Zane,800,4,0,2,0,Third
7322,DJ,Hunter,20100,26,0,2,1,Winner
7322,DJ,Dana,18000,21,1,2,1,Second
7322,DJ,Zane,1200,4,0,2,0,Third
7322,FJ,Hunter,36001,26,0,2,1,Winner
7322,FJ,Dana,28000,21,1,2,1,Second
7322,FJ,Zane,2200,4,0,2,0,Third
7321,J,Hunter,8400,23,2,0,0,Winner
7321,J,Amber,2800,14,0,1,0,Second
7321,J,Barbara,1800,12,0,7,1,Third
7321,DJ,Hunter,17600,23,2,0,0,Winner
7321,DJ,Amber,10800,14,0,1,0,Second
7321,DJ,Barbara,200,12,0,7,1,Third
7321,FJ,Hunter,21601,23,2,0,0,Winner
7321,FJ,Amber,800,14,0,1,0,Second
7321,FJ,Barbara,200,12,0,7,1,Third
7320,J,Hunter,3200,19,0,3,1,Winner
7320,J,Rick,1800,19,0,6,1,Second
7320,J,Anna,400,5,0,4,1,Third
7320,DJ,Hunter,13400,19,0,3,1,Winner
7320,DJ,Rick,14600,19,0,6,1,Second
7320,DJ,Anna,-1200,5,0,4,1,Third
7320,FJ,Hunter,26799,19,0,3,1,Winner
7320,FJ,Rick,2399,19,0,6,1,Second
7320,FJ,Anna,-1200,5,0,4,1,Third
7319,J,Hunter,10000,28,1,1,0,Winner
7319,J,Peggy,3200,11,1,8,0,Third
7319,J,Mark,3400,12,1,4,0,Second
7319,DJ,Hunter,20000,28,1,1,0,Winner
7319,DJ,Peggy,4400,11,1,8,0,Third
7319,DJ,Mark,9200,12,1,4,0,Second
7319,FJ,Hunter,19800,28,1,1,0,Winner
7319,FJ,Peggy,2200,11,1,8,0,Third
7319,FJ,Mark,9158,12,1,4,0,Second
7318,J,Stew,4200,12,0,1,0,Second
7318,J,Hunter,3200,23,2,4,0,Winner
7318,J,Torrey,4200,16,1,1,0,Third
7318,DJ,Stew,7400,12,0,1,0,Second
7318,DJ,Hunter,14200,23,2,4,0,Winner
7318,DJ,Torrey,12400,16,1,1,0,Third
7318,FJ,Stew,14798,12,0,1,0,Second
7318,FJ,Hunter,24801,23,2,4,0,Winner
7318,FJ,Torrey,400,16,1,1,0,Third
7317,J,Stew,3000,17,2,4,0,Winner
7317,J,Malavika,1000,15,0,5,0,Second
7317,J,Robert!,5400,21,1,4,0,Third
7317,DJ,Stew,14800,17,2,4,0,Winner
7317,DJ,Malavika,8200,15,0,5,0,Second
7317,DJ,Robert!,14600,21,1,4,0,Third
7317,FJ,Stew,29201,17,2,4,0,Winner
7317,FJ,Malavika,15200,15,0,5,0,Second
7317,FJ,Robert!,100,21,1,4,0,Third
7316,J,Kelly,3600,17,1,6,1,Second
7316,J,Gary,3400,11,1,6,0,Third
7316,J,Stew,8200,19,0,3,0,Winner
7316,DJ,Kelly,6600,17,1,6,1,Second
7316,DJ,Gary,4600,11,1,6,0,Third
7316,DJ,Stew,14200,19,0,3,0,Winner
7316,FJ,Kelly,13200,17,1,6,1,Second
7316,FJ,Gary,9200,11,1,6,0,Third
7316,FJ,Stew,13400,19,0,3,0,Winner
7315,J,Kelly,6800,23,0,2,1,Winner
7315,J,Lincoln,1400,10,0,3,0,Second
7315,J,Jeremy,8700,20,1,2,1,Third
7315,DJ,Kelly,17200,23,0,2,1,Winner
7315,DJ,Lincoln,7000,10,0,3,0,Second
7315,DJ,Jeremy,10900,20,1,2,1,Third
7315,FJ,Kelly,25200,23,0,2,1,Winner
7315,FJ,Lincoln,12601,10,0,3,0,Second
7315,FJ,Jeremy,3800,20,1,2,1,Third
7314,J,Kelly,8600,27,1,2,0,Winner
7314,J,Ariel,1200,4,0,0,0,Third
7314,J,Ed,5200,18,2,6,0,Second
7314,DJ,Kelly,20600,27,1,2,0,Winner
7314,DJ,Ariel,1600,4,0,0,0,Third
7314,DJ,Ed,10200,18,2,6,0,Second
7314,FJ,Kelly,20600,27,1,2,0,Winner
7314,FJ,Ariel,200,4,0,0,0,Third
7314,FJ,Ed,3201,18,2,6,0,Second
7313,J,Tim,6000,16,0,5,1,Third
7313,J,Kelly,1900,18,2,2,0,Winner
7313,J,Liz,6000,11,0,0,0,Second
7313,DJ,Tim,4200,16,0,5,1,Third
7313,DJ,Kelly,16900,18,2,2,0,Winner
7313,DJ,Liz,7600,11,0,0,0,Second
7313,FJ,Tim,1599,16,0,5,1,Third
7313,FJ,Kelly,16900,18,2,2,0,Winner
7313,FJ,Liz,4600,11,0,0,0,Second
7312,J,Erin,3200,13,0,3,0,Third
7312,J,Tim,7000,24,2,6,1,Winner
7312,J,Laurie,4600,15,0,3,0,Second
7312,DJ,Erin,8400,13,0,3,0,Third
7312,DJ,Tim,13500,24,2,6,1,Winner
7312,DJ,Laurie,10200,15,0,3,0,Second
7312,FJ,Erin,0,13,0,3,0,Third
7312,FJ,Tim,20401,24,2,6,1,Winner
7312,FJ,Laurie,3599,15,0,3,0,Second
7311,J,Erin,4200,22,1,2,0,Winner
7311,J,Bryna,5200,20,1,2,0,Second
7311,J,Wilcley,5800,9,1,3,0,Third
7311,DJ,Erin,14800,22,1,2,0,Winner
7311,DJ,Bryna,17600,20,1,2,0,Second
7311,DJ,Wilcley,3800,9,1,3,0,Third
7311,FJ,Erin,29598,22,1,2,0,Winner
7311,FJ,Bryna,5599,20,1,2,0,Second
7311,FJ,Wilcley,3800,9,1,3,0,Third
7310,J,Buzzy,3000,15,1,2,0,Second
7310,J,Erin,4400,17,1,2,0,Winner
7310,J,Megan,5200,15,0,2,1,Third
7310,DJ,Buzzy,12200,15,1,2,0,Second
7310,DJ,Erin,16400,17,1,2,0,Winner
7310,DJ,Megan,7200,15,0,2,1,Third
7310,FJ,Buzzy,20200,15,1,2,0,Second
7310,FJ,Erin,24401,17,1,2,0,Winner
7310,FJ,Megan,14200,15,0,2,1,Third
7309,J,Buzzy,6000,22,1,1,0,Winner
7309,J,Riley,-1000,7,0,2,0,Third
7309,J,Dan,4000,18,1,6,1,Second
7309,DJ,Buzzy,16800,22,1,1,0,Winner
7309,DJ,Riley,2200,7,0,2,0,Third
7309,DJ,Dan,7600,18,1,6,1,Second
7309,FJ,Buzzy,16800,22,1,1,0,Winner
7309,FJ,Riley,1,7,0,2,0,Third
7309,FJ,Dan,5200,18,1,6,1,Second
7308,J,Buzzy,6000,21,1,3,0,Winner
7308,J,Ted,4600,16,0,3,1,Second
7308,J,Sarah,4000,10,0,4,1,Third
7308,DJ,Buzzy,12800,21,1,3,0,Winner
7308,DJ,Ted,7200,16,0,3,1,Second
7308,DJ,Sarah,5600,10,0,4,1,Third
7308,FJ,Buzzy,14401,21,1,3,0,Winner
7308,FJ,Ted,1200,16,0,3,1,Second
7308,FJ,Sarah,0,10,0,4,1,Third
7307,J,Buzzy,3000,21,1,6,0,Winner
7307,J,Brian,3200,7,0,1,0,Second
7307,J,Victor,-200,13,1,8,1,Third
7307,DJ,Buzzy,12200,21,1,6,0,Winner
7307,DJ,Brian,4000,7,0,1,0,Second
7307,DJ,Victor,5000,13,1,8,1,Third
7307,FJ,Buzzy,12200,21,1,6,0,Winner
7307,FJ,Brian,5001,7,0,1,0,Second
7307,FJ,Victor,0,13,1,8,1,Third
7306,J,Buzzy,6800,18,2,2,0,Winner
7306,J,Heidi,2200,15,0,3,0,Second
7306,J,John,-200,10,0,4,1,Third
7306,DJ,Buzzy,19800,18,2,2,0,Winner
7306,DJ,Heidi,8200,15,0,3,0,Second
7306,DJ,John,3800,10,0,4,1,Third
7306,FJ,Buzzy,19800,18,2,2,0,Winner
7306,FJ,Heidi,8000,15,0,3,0,Second
7306,FJ,John,2600,10,0,4,1,Third
7305,J,Melissa,3400,9,1,0,0,Third
7305,J,David,2200,11,0,3,0,Second
7305,J,Matthew,2200,18,1,3,1,Winner
7305,DJ,Melissa,5000,9,1,0,0,Third
7305,DJ,David,5800,11,0,3,0,Second
7305,DJ,Matthew,12600,18,1,3,1,Winner
7305,FJ,Melissa,6000,9,1,0,0,Third
7305,FJ,David,11600,11,0,3,0,Second
7305,FJ,Matthew,13500,18,1,3,1,Winner
7304,J,Al,4400,22,1,0,0,Winner
7304,J,Ana,3800,12,2,2,0,Second
7304,J,Sunny,2200,6,0,0,0,Third
7304,DJ,Al,20000,22,1,0,0,Winner
7304,DJ,Ana,9800,12,2,2,0,Second
7304,DJ,Sunny,5000,6,0,0,0,Third
7304,FJ,Al,20005,22,1,0,0,Winner
7304,FJ,Ana,11000,12,2,2,0,Second
7304,FJ,Sunny,0,6,0,0,0,Third
7303,J,Louie,3800,16,1,2,0,Winner
7303,J,Kate,4000,12,0,3,0,Third
7303,J,Jonathan,1200,15,1,5,0,Second
7303,DJ,Louie,18000,16,1,2,0,Winner
7303,DJ,Kate,5200,12,0,3,0,Third
7303,DJ,Jonathan,8800,15,1,5,0,Second
7303,FJ,Louie,18399,16,1,2,0,Winner
7303,FJ,Kate,200,12,0,3,0,Third
7303,FJ,Jonathan,14800,15,1,5,0,Second
7302,J,Anderson,2600,12,1,4,1,Second
7302,J,Lara,1200,9,0,3,1,Winner
7302,J,Michael,1600,3,0,0,0,Third
7302,DJ,Anderson,4000,12,1,4,1,Second
7302,DJ,Lara,5800,9,0,3,1,Winner
7302,DJ,Michael,1600,3,0,0,0,Third
7302,FJ,Anderson,7998,12,1,4,1,Second
7302,FJ,Lara,9800,9,0,3,1,Winner
7302,FJ,Michael,1000,3,0,0,0,Third
7301,J,Chuck,2600,15,0,2,0,Third
7301,J,S.E.,5200,19,1,1,0,Winner
7301,J,Jon,5000,17,2,2,0,Second
7301,DJ,Chuck,12200,15,0,2,0,Third
7301,DJ,S.E.,13200,19,1,1,0,Winner
7301,DJ,Jon,14800,17,2,2,0,Second
7301,FJ,Chuck,0,15,0,2,0,Third
7301,FJ,S.E.,10000,19,1,1,0,Winner
7301,FJ,Jon,1599,17,2,2,0,Second
7300,J,Kaberi,3200,13,0,1,0,Second
7300,J,Jill,800,12,0,5,2,Third
7300,J,Jason,9200,25,1,2,0,Winner
7300,DJ,Kaberi,8800,13,0,1,0,Second
7300,DJ,Jill,1600,12,0,5,2,Third
7300,DJ,Jason,20800,25,1,2,0,Winner
7300,FJ,Kaberi,8800,13,0,1,0,Second
7300,FJ,Jill,0,12,0,5,2,Third
7300,FJ,Jason,20800,25,1,2,0,Winner
7299,J,Kaberi,4000,12,0,2,0,Third
7299,J,Jill,6700,17,1,2,1,Second
7299,J,Jason,6400,21,1,2,0,Winner
7299,DJ,Kaberi,9600,12,0,2,0,Third
7299,DJ,Jill,11300,17,1,2,1,Second
7299,DJ,Jason,19800,21,1,2,0,Winner
7299,FJ,Kaberi,4600,12,0,2,0,Third
7299,FJ,Jill,10000,17,1,2,1,Second
7299,FJ,Jason,22601,21,1,2,0,Winner
7298,J,Jason,6200,23,0,2,0,Winner
7298,J,Cory,6600,16,1,3,1,Third
7298,J,Lauren,1400,11,1,1,0,Second
7298,DJ,Jason,16200,23,0,2,0,Winner
7298,DJ,Cory,1700,16,1,3,1,Third
7298,DJ,Lauren,6000,11,1,1,0,Second
7298,FJ,Jason,16200,23,0,2,0,Winner
7298,FJ,Cory,1575,16,1,3,1,Third
7298,FJ,Lauren,6000,11,1,1,0,Second
7297,J,Chris,4300,19,1,5,0,Second
7297,J,Jill,6600,18,1,2,0,Winner
7297,J,Bill,0,10,0,4,0,Third
7297,DJ,Chris,9900,19,1,5,0,Second
7297,DJ,Jill,15400,18,1,2,0,Winner
7297,DJ,Bill,2400,10,0,4,0,Third
7297,FJ,Chris,19800,19,1,5,0,Second
7297,FJ,Jill,19801,18,1,2,0,Winner
7297,FJ,Bill,4800,10,0,4,0,Third
7296,J,Peter,8400,23,1,2,0,Second
7296,J,Kaberi,1000,13,2,0,0,Winner
7296,J,Nicole,5800,17,0,2,0,Third
7296,DJ,Peter,15600,23,1,2,0,Second
7296,DJ,Kaberi,26600,13,2,0,0,Winner
7296,DJ,Nicole,9400,17,0,2,0,Third
7296,FJ,Peter,23100,23,1,2,0,Second
